annotation_example,case,author,doc_id,snippet
34,snippet_diff_author_diff_corpus_dev_in,Hindawi_74,41728357,"وقد عرفت بوجود هذا الخارجي في دار أمير المؤمنين منذ أمرتني بكتابة ذلك الكتاب الذي كان سببًا في مقتل هذا الرجل، وعلمت أنه ما من أحد يعرف مكان جلنار سواه، فما زلت أترقب خروجه إليها حتى المرة الأخيرة، فأرسلت غلامًا
"
34,snippet_diff_author_diff_corpus_dev_out,Hindawi_26,51519061,"سَيْفُ الْمَشِيبِ بِرَأْسِي وَهْوُ مَسْلُولُ
أَمَا تَرَى الشَّيْبَ قَدْ دَلَّتْ كَوَاكِبُهُ
عَلَى الطَّرِيقِ لَوَ انَّ الصَّبَّ مَدْلُولُ
حَتَّامَ أَسْأَلُ عَنْ لَهْوٍ وَعَنْ لَعِبٍ
وَفِي غَدٍ أَنَا عَنْ عُقْبَاهُ مَسْئُولُ
فهو مسايرة للبوصيري في قصيدته الميمية.
فإذا انتقلنا إلى المديح رأيناه
"
34,snippet_same_author_same_doc,Gumar_230,00336,"هااجس بضحكه: يؤ ليه هجير.؟
لورنس: لأنه حلوو وقرريب على اسسمك..
هااجس ووه فددددديته يانااااس: لبى قلبك لا مو حلو هجيرر.
أمممم بسميهاا..
وتناظر للورنس:بمسيهااااا....هــ....
هااجس بخووف:لـــوورنــس لوورنس شفيك.!
كاان مااسك رااسه ويصررخ من الألـــــــم:أأأأأأأأأأأأأهـــــ رأأأأأأأسسسي..
هااجس بخووف: لووورنس قووووووووم
"
34,snippet_same_author_diff_doc_dev_out,Gumar_230,00292,"نزززلت دموعهااااا وماقدرت تمسكهم اكثر و تبكي
والكل صاار بأزمه بكااء حاده ......
زعل من قلبه على الي صاار وفجئه تذكر.!!
غديررررر
تركهاا عند الدكتور المصري ..
هررع اليها مسرعأ ..
فتح بااب الغرفه عليها ظل سااعه يتأمل شكلها الملاااااك.
"
30,main,Gumar_44,00999,"العنود ..: طيب ..
يقاطعها ناصر : لا طيب ولا بطيخ اووووص وخلي الليل ذي غير ليلة ناصر وعنود .. بس لا تدخلين ابليس بيننا ةخلينا نتهنى بحب الشريف يقرب منها ويضمها بحظنه والعنود ترفع راسها وتحس بانفااسه تحرقها ..
"
30,snippet_diff_author_same_corpus_dev_in,Gumar_796,00965,"رفع رأسه وناظر عمته ببتسامه:مشكوره عمتي..
مسحت على شعره:العفو,,يله سمي بالله وكـل..
هز عيسى رأسه وسمى بالله وأكــل
هزته من ثيابه ولف لها وهو مبتسم:ويش فيه..
برطمت:أنته قوول اليوم تستري(تشتري) لي حلاوه..
إبتسم:من عيوني بس تريدي حلاوه..
الفـي وهي تفكـر:أممممممم
"
30,snippet_diff_author_same_corpus_dev_out,Gumar_69,00937,"بعد ما طلع أبو إبراهيم.... تقدم علي من محمد وقال: مبروك يا محمد
محمد: الله يبارك فيك... منيب مصدق أنا لي أهل ينتظروني... نفسي أروح الرياض وأقولهم هذول أهلي... هذول أمي وأبوي وأخواني، ألف الحمد لله لك يا رب
علي:
"
30,snippet_same_author_diff_doc_dev_out,Gumar_44,00570,"وتحبت راسها لولوه واركبت مع فهد السياره ..
لولوه : وين بنروح ..
فهد : مالك شغل خليني اسوق وبعدها تعرفين ..
لولوه : وشهو من اولها مالي شعل ..
فهد : اسف ياحبي الحين بوديك لمكان تحبينه ..
لولوه
"
30,snippet_diff_author_diff_corpus_dev_in,Hindawi_12,52615163,"ج٤: يستحيل عليَّ أن أتحدث عن صلاح. وتصبح الاستحالة غصة خانقة حين أسمع من يتحدثون عنه، وكأنه «كان» أو «غاب». إنه بعض مني، من دمي وحياتي ومئات من ليالي عمري وأيامه، تجسيد شعري لأشواقي وأحزاني التي أعجزني ضعف الموهبة عن
"
30,snippet_diff_author_diff_corpus_dev_out,Hindawi_105,59616186,"تعال فانظر معي الآن إلى ما وصلنا إليه! لقد كثرت الكتب يخرجها المؤلفون وأصبح الإنتاج الأدبي أضعاف ما كان، في كل ناحية من نواحي الأدب، من قصص وقصائد وموضوعات اجتماعية، وكتب تاريخية؛ وكثر الكلام في الأدب، وخصصت أكثر الصحف صفحات
"
30,snippet_same_author_same_doc,Gumar_44,00999,"تنزل جواهر له وتركب السياره مع طلال ..
جواهر : السلام عليكم والحمدالله على السلامه يانور عيني ..
طلال : مراح تعطيني بووسه ..
جواهر : لما نكون بروحنا ..
طلال يمسك كفها ويسحبه لشفايفه ويشمها ويطبع البوسه بكفها: اااه
"
30,snippet_same_author_diff_doc_dev_in,Gumar_44,00569,"ناصر انصدم باللي يناديه من الخلف .. لف وهو يقول نعم .. الا ينصدم بنوفا لابسه جلال وملفعها عليها ..4
ناصر يقرب منها وهو يلتفت عسى ما يشوفنا احد ..
ناصر بستغراب : وش اللي مصحيك بهذي الساعه
نوفا وعيونها
"
21,main,Hindawi_85,74636907,"ولنا أن نتصور حجم ومعدلات الاندفاع نحو المستقبل بالنسبة لهذا العالم المستقبلي الجديد، بالمقارنة مع العالم الثالث أو العالم القديم أو عالم السلف والأسلاف.
فاستنادًا على فهم شيخ المؤرخين أرنولد توينبي بالنسبة لعاملي الحضارة، من مستقبلية يأخذ بها العالم الجديد،
"
21,snippet_diff_author_diff_corpus_dev_in,Gumar_248,00312,"أبو سامي منزل مبارك يا سلطان
سلطان ابتسم الله يبارك فيك
دخل عند رندا نودا عطيني العصير
رندا ومحمد متمسك فيها ثواني
طالع فيها صار له أسبوع نايم عندهم مالي عليهم البيت ابتسم حمووود
محمد ههههههههههههه بابا
سلطان أثرت فيه
"
21,snippet_same_author_same_doc,Hindawi_85,74636907,"ويُلاحظ أن اقتصاد غرب البحر المتوسط بعامة عبارة عن بنيان مقسم الأجزاء لأقاليم — أو مدن دول — يصل فيه الجبل حتى البحر الذي يصنع كثيرًا من الأجزاء المنفصلة المعزولة التي يوجد فيها سهول صغيرة غارقة في الجبل، فالماء بالضرورة
"
21,snippet_diff_author_same_corpus_dev_out,Hindawi_48,50539692,"وجاء في مجلة «الثورة» في يناير سنة ١٩٥٥ هذه الكلمات التالية على لسان المحرر تحت عنوان «بلاليص وجرادل»:
روى لي الأستاذ الأديب حبيب الزحلاوي أن الأستاذ سلامة موسى قد وضع دعاء لإحدى الطوائف باللغة العامية، ومن هذا الدعاء:
يا ألله
"
21,snippet_same_author_diff_doc_dev_out,Hindawi_85,72518646,"والربط بين سارة وهيلانه يبدو في أن كلًّا منهما عُدَّتْ زوجة مخطوفة أو منتزَعة من قبيلتها أو زوجها؛ سارة من زوجها إبراهيم وهيلينا من زوجها منيلاوس.
الملاك الرسول جبرائيل وبراقه
تتبدى ملامحُ الملاك جبريل في الفولكلور العربي بعامة، وسيره وملامحه
"
21,snippet_same_author_diff_doc_dev_in,Hindawi_85,64839393,"العنقاء وسيدنا سليمان
سيدنا سليمان كان مكشوف عنه الحجاب، شاف إن بنت ملك حاتتولد الليلة دي، وحايفعل فيها ابن وزير الملك في الحرام.
جمع الطيور والوحوش وقاللهم حزر: «هل الحذر يمنع القدر؟» فجميع الطيور والحيوانات والريح والصجر قالوا: «لا.» فيما
"
21,snippet_diff_author_same_corpus_dev_in,Hindawi_71,42702649,"وقد فهمنا من كل هذا أنها تجد لذة في الحديث إلى الفتى، وأن الفتى مفتون باستماع حديثها. وهما في ذلك وقد تقدم الليل وإذا «مكسيم» قد أقبل ولم يكن منتظرًا، إنما كانت تنتظر عودته من الغد. أقبل فلم يجد أحدًا
"
21,snippet_diff_author_diff_corpus_dev_out,Gumar_214,00270,"----------------------------------------------------------------------
في الصاله كل الحريم والبنات لبسوا العبايه والشيله والي متنقبه تتنقبت ..
بعد دقايق انطفت الاضواء وفجأه اشتغلت الإضاءه على باب الصاله ونفتح الباب في دخول المعاريس
نزلو من الدري  على أغنية هب السعد
~~~~~~~~~~~
هب السعد هبايبه
"
1,main,Hindawi_1,85847308,"ولما فرغوا من صلاتهم، قال الأب: لنمكث قليلًا قبل أن نقوم للطواف.
وظلوا متربعين صامتين، حتى عاد الأب يقول بصوت رقيق: لم نجتمع هنا منذ ذلك اليوم.
فقال ياسين بتأثر: الفاتحة على روح فهمي.
وتُلِيت الفاتحة، ثم سأل الأب ياسين
"
1,snippet_diff_author_same_corpus_dev_in,Hindawi_74,29513059,"وبعد بضع دقائق، أعاد عزيز نظره إليهما، وكان يريد التكلم ولا يستطيعه، فسأله شفيق: هل يحتاج إلى شيء؟ فأشار إليه بيده أن ينتظر ريثما يهدأ روعه فيخاطبه، فسكت، ثم مد عزيز يده إلى شفيق، فمد شفيق يده إليه وأمسكه، فأحس
"
1,snippet_same_author_diff_doc_dev_out,Hindawi_1,39429258,"فقال بسخرية: بالصدق نطقت.
عند ذاك نتر حسونة السبع ساقَيه المتشابكتَين نحو الأرض وسأله منذرًا: علامَ تعتمد في رجوعك إن لم يكن على عفوي؟
فقال بصوت جهْوري: اعتمادي على الله جل شأنه.
فصاح السبع: اذهب على قدمَيك وإلا ذهبتَ على
"
1,snippet_diff_author_same_corpus_dev_out,Hindawi_60,39308197,"وقد بدأ كتابة مسرحية عن علي بك الكبير وهو في فرنسا، إلا إن عدم التشجيع الذي لاقته منعه من إكمالها في ذلك الوقت، وقرأ شوقي أيضا لفيكتور هوجو ولامارتين ودي موسيه ولافونتين وتأثَّر بهم في شعره.
وقد تحدَّث كثيرٌ من
"
1,snippet_diff_author_diff_corpus_dev_in,Gumar_169,00628,"هالة/منو؟
احمد/اخر شخص ممكن تتوقعينه يخدمني بها الشي؟
هالة/طبيعي مابيكون ابوي لانه هو اللي مباعدها عن طريقك ....بس لاتقولي زينة؟
احمد تنهد وقال/أي..
هالة/احمد شسالفة؟
احمد/بجيكم اليوم وبسولف معك وانتي قولي لي رايك؟
//////////////////////////////////////////////////////////////////////
مطلق بعتب/يصير عاد ماتصبحيني بصوتك الحلو؟
"
1,snippet_same_author_diff_doc_dev_in,Hindawi_1,29179502,"٧١
سمع السيد أحمد عبد الجواد وقع أقدام على مدخل الدكان، فرفع رأسه عن مكتبه، فرأى ثلاثة شبَّان يتقدَّمون نحوه تعلوهم سيماء الجد والرزانة، حتى وقفوا لصق مكتبه وهم يقولون: السلام عليكم ورحمة الله …
فنهض السيد قائلًا بأدبه المعهود:
"
1,snippet_same_author_same_doc,Hindawi_1,85847308,"عند منعطف خان جعفر لاح لهم الجامع الكبير، فسمع أباه وهو يقول من الأعماق بصوت جمع بين رقة التحية وحرارة الاستغاثة «يا حسين!» ثم حث خطاه فتبعه وياسين وهو ينظر إلى الجامع وعلى شفتَيه ابتسامة غامضة. أيدور بخلد أبيه أنه
"
1,snippet_diff_author_diff_corpus_dev_out,Gumar_435,00533,"العنود طول الوقت ساكته ومو مستوعبه
سمر وهي تطالع أختها المصدومه وفيها الضحكه:وأنت وش رايك فيه يا اخوي
سالم:والله الرجال ما عليه كلام ضابط وما شاء الله عليه
غزلان:وهو من وين يعرفنا
سالم:يقول بنت خاله دلته علينا
سمر:ومن بنت خاله
"
9,main,Hindawi_32,61379142,"فإذا قيل: إنه لا يجوز أن يتغيَّر الإعراب في الآية، ويجب أن يكون المثل منتزعًا منها على التلاوة، قلنا: فإن ما يقابل الكلمة منها حينئذٍ هو هذا: «في القصاص حياة.» وجملتها اثنا عشر حرفًا، مع أن الكلمة أربعة عشر، فالإيجاز
"
9,snippet_diff_author_same_corpus_dev_in,Hindawi_94,91847183,"مثل هذه الحياة الاقتصادية التي تقضي على أهل شبه الجزيرة بالعزلة والتجوال، وتحتم عليهم مواصلة العمل لكسب الرزق، ولا تيسر إنشاء المدن الكبيرة، ليس في طبيعتها أن تقرَّ حضارة ثابتة القواعد باقية الأثر؛ ذلك بأن الحضارة ثمرة من ثمرات الاجتماع
"
9,snippet_same_author_diff_doc_dev_out,Hindawi_32,80383953,"(٢٠) رأينا هذه الكلمة مروية للمأمون، وهي: إن الجمال إذا وقع في ظاهر الروح كان صباحة، وإذا وقع في باطنها كان فصاحة. فزدناه عليها ما هو فوقهما مما لا يُعرَف إلا بالتخيُّل ولا حقيقة له في الواقع.
(٢١) نسبنا إلى
"
9,snippet_same_author_diff_doc_dev_in,Hindawi_32,63135060,"(٥٦) هذا المعنى مما انفرد العرب بعلمه؛ إذ لم يقع إلينا منه شيء يسمى تاريخًا، ولو أن أوضاع اللغة كانت منسوبة في الدواوين والمعاجم لأدركنا من إعجاز القرآن ومن قدرة البلاغة النبوية مثل ما أدركه العرب أنفسهم، أو قريبًا من
"
9,snippet_diff_author_diff_corpus_dev_in,Gumar_69,00522,"انبسطت ريم ولد عمها يفكر فيها قبل ما تجي للدنيا.... كانت تظن قصص الحب مجرد قصص خيالية.... لكن الحين صارت هي بطلتها.... ناظرته وتوها بتنطق دخلوا أخوانها....
سلمان: ياهوو مو كنا عطيناكم وجه بزيادة
سلطان: انتهى الوقت... ماجد أبوي يسأل
"
9,snippet_diff_author_diff_corpus_dev_out,Gumar_425,00509,"فكرت بروآن صديقتهآاللي أستحوذت على كل حياتها بغمضة عين
(معقوله يبعدني عنهآ بعد اللي صار ؟!مستحل اسمح له بهذا الشي هو فرض وجوده بحياتي غصب عني وبدون رآضي وأنآ راح أفرض عليه علاقتي مع روان سوآ رضآ أو مآرضى ماعلي
"
9,snippet_same_author_same_doc,Hindawi_32,61379142,"ولم يزد الجاحظ على هذا، ولو كانتِ الكلمة معروفة يومئذٍ لما فاتتْه كما هو صنيعه في كتبه، خصوصًا وهي أوجز وأعذب مما نسبه لبعض الحكماء؛ وهذه العبارة الأخيرة «قتل البعض …» هي التي زعم الرازي في تفسيره أنها للعرب …
"
9,snippet_diff_author_same_corpus_dev_out,Hindawi_41,97031861,"قلب الزمان على الخلافة قاسي
ما للزمان جري بغير قياس!!
أسقي لملك عاضدي عطّلت
حجراته بعد الندى والباس
أخذت بنان الغز من أمواله
ورجاله بمخانق الأنفاس
أبني عليّ والبتول وأحمد
وكواكب الدنيا وخير الناس
هذي حصون الروم عطل غزوها
وغزت
"
33,main,Gumar_214,01185,".. حس بدموعها تغرق التي شريت .. ابتسم .. عدل نفسه ولف يده وسحبها يبعدها بس هي عيت .. مو راضية تتركه .. دلال برجا: لاا تتركني .. أحمــد هئ هئ
أحمد وهو يسحبها بقوه وتصير مجابلته .. مسح على
"
33,snippet_same_author_same_doc,Gumar_214,01185,".. في فــلة بدر ..
عند الفطور .. نجوى بدلع: ما أبي ما أحب الطماط
بدر بصبر: يلاا جوجو علشان خاطري .. وبعدين الطماط زين ولاا نسيتي كلاام الدكتورة .. وهي تقول لج لاازم تتغذين عدل علشان البيبي
مدت شفايفها
"
33,snippet_diff_author_same_corpus_dev_out,Gumar_20,00240,"ريوف انتبهت ان ابوها يشبهها كثير
ريوف:يبه عندي اخوان؟
داوود:نعم
ريوف:وينهم؟
داوود:أحمد فقط في المدرسه الآن،، .. ريوف انتي تشبهيني كثير
ريوف:ايوه امي ما تشبهني ابد
ضحك رائد:قصدك انتي اللي ما تشبهي امك ابد
ضحكت ريوف على نفسها كانت متلخبطه......
"
33,snippet_diff_author_same_corpus_dev_in,Gumar_44,00569,"ثامر يقوم من كرسيه ويقابلها : وليه اكذب عليك ؟ وان شاءالله كاسبتها كل الادله الا ميه بالميه الادله عندنا والشهود موجودين يعني انتي نسبة نجاحك بالقضيه ميه بالميه مافيها حتى 99 بالميه
انا معك وماراح اخليك قلتها من الاول
"
33,snippet_diff_author_diff_corpus_dev_out,Hindawi_99,96404636,"وأنا زعيم لك أننا نحمل في صدورنا أنفُس العبيد، لأن فلسفتنا الأخلاقية كلها قائمة على تنفيذ ما نُؤمَر به.
ونحن كذلك عبيد في فلسفتنا الاجتماعية، سواء في ذلك الأسرة بصفة خاصة والمجتمع كله بصفة عامة؛ فالأسرة عندنا قائمة — من
"
33,snippet_same_author_diff_doc_dev_in,Gumar_214,00825,"نهى بدلع: طيب وأنا شنو ذنبي إذا متنسية عليه
سامي وهو يناظر الباب: بعدها جوفي الباب ما راح تقدرين تدخلين منه
ضربته على كتفه .. نهى: بلاا مبالغة عاد
سامي وهو يضحك: هههههههههه وصايرة دفشة بعد لاا يكون متنسيه على
"
33,snippet_same_author_diff_doc_dev_out,Gumar_214,00270,"كيف ماتضوي والكل حــــاضر وموجــــــــود
بشـــــوق المحبة نلتقي من سعــــــدها
عروسنا العروسة ياكل الحسن فيها موجود
يغـــــار منهــــا البدر من طلة هدبــــــها
عروسنا العروسة يابنت الاصل يابنت الجود
فيــــك القصـــــــــايد ماتوفي سببـــــها
عريسنا العريس ياكل الشهـــــامة بــــــلا زود
ولد الرجــــــــــال
"
33,snippet_diff_author_diff_corpus_dev_in,Hindawi_105,59615307,"وتطلعت نفسي للكتابة في الصحف، فاخترت جريدة «المؤيد» لأكتب فيها، وكنت في السنة الثانية من مدرسة القضاء، وأول مقالة كتبتها كانت أثر انتقال سعد باشا من وزارة المعارف إلى وزارة الحقانية، فكتبت مقالة عنوانها «خطأُ العقلاء» أبين فيها خطأ سعد
"
4,main,Hindawi_10,46486938,"فإذا مررت رأيت من عميانه
أممًا على أمواته قرَّاء
لست أستطيع أن أستعرض لك الجيوش الجرَّارة من أعاظم الرجال الذين اختاروا مهنًا لا تلائم فطرتهم فأخفقوا، ولم يفلحوا إلا حين لبُّوا نداء ميلهم فكانوا من عباقرة الدنيا.
فمن هؤلاء موليير
"
4,snippet_same_author_diff_doc_dev_in,Hindawi_10,71490515,"الحكمة: أحب شوقي الحكمة في شعره، ولا غرو، فأبو الطيب كان مثله الأعلى، فهو يميل إلى الحكمة العامة أشد ميل، حتى ترى عنوان قصيدة ولا تجد إلا قليلًا منها يدخل في العنوان، وما بقي فحكمة وغزل ووصف! وفي هذا ترى
"
4,snippet_diff_author_diff_corpus_dev_in,Gumar_69,00763,"طلعت البندري وسمعت صوت بسام يطق الباب ويتنحنح.... دخلته وقالت له اللي صار لسعد وزوجته....
سعد: إلا وين تريكي ماله حس
أم سعد: هذا زوج أختكـ تقوله تريكي كنه بزر
سعد: ههههه طيب وينه أبو فيصل... حلو كذا
مشاعل: راح
"
4,snippet_diff_author_same_corpus_dev_out,Hindawi_12,14904926,"بدأ بشعر الطبيعة الخالصة وقصائد الحب والمناسبات التي تفيض حزنًا وسخرية ثم زاد اتجاهه إلى القصائد التجريبية الخالية من القافية مع الإكثار من الاستعارات المجردة.
من أعماله
«البلد المحمود الطيب» (١٩٤٣م)، «قصائد» (١٩٤٨م)، «مطاردة» (١٩٤٨م)، «على الأرض» (١٩٤٩م)، «علامات الكون»
"
4,snippet_same_author_same_doc,Hindawi_10,46486938,"هذي مقدمة أحببت أن أسترعي بها انتباهك، بل قل إنها أحبولة أو طُعم، فنحن المعلِّمين أشبه بالصيَّادين نضع ذبابة في الصنارة لنصطاد حفشًا. ثق وتأكد أنني أحب أن أتحدث إليك؛ لأنني عاشرتك أربعين عامًا وأكثر، والمثل يقول: «عاشر القوم أربعين
"
4,snippet_diff_author_same_corpus_dev_in,Hindawi_7,81709058,"•••
في أوائل سنوات الرعب التقى صديقان، مع أحدهما ابنه الذي لم يكن يجاوز السنوات الخمس، وجلس الصديقان إلى مقهى، وتهامسا في السياسة، ثم أراد الصديق أن يحيِّي صديقه في مداعبة لابنه فقال: هيه؛ وأنت ما رأيك؟
فإذا بالطفل الحدث
"
4,snippet_same_author_diff_doc_dev_out,Hindawi_10,37520352,"أما فرح أنطون فهو كغيره من الرواد — تلاميذ ذلك الزمان — لا تعادل درجته العلمية الشهادة التكميلية من مناهج اليوم، ولكنه أخرج إلى عالم الأدب ما تقصر عنه دكاترة الأدب والفلسفة.
بزغ نجم فرح أنطون الأدبي مع هلال القرن
"
4,snippet_diff_author_diff_corpus_dev_out,Gumar_248,00669,"طلعنا من المحل
وأنا مو داريه عن شي
كيف صار كذا؟؟
في السيارة صرخ فيني بعصبيه أول مره أشوفها عليه وافي دايما هادي وما يعصب
جمانة أنا أدري بحركاتك لكن لهنا وخلاص ستوب في حدود برا البيت
انقهرت لأني مو
"
7,main,Hindawi_22,68024613,"ثم قالت: أتعجب إذ تسمع هذا مني؟ اعجب يا سيف ولا تحمل لي رحمة، فإني لا أحب أن يرحمَني أحد وإن كان ولدي. لست أُحِسُّ حزنًا.
فتحرك سيف قلقًا، ومضت رَيْحانة قائلة: الحياة والموت، والبؤس والشقاء، واليأس والأمل؛ كلها ألفاظ
"
7,snippet_diff_author_same_corpus_dev_in,Hindawi_71,20858508,"هذا الذي ما زلت تتهمينني بأني إنما ربيته لينزل بك العقاب يومًا ما. ثقي بأني لو ملكت عقابك لما أحجمت عنه. والآن فانطلقي وأعلني إلى الناس جميعًا أني قد فطرت على الشر والغضب والحمق؛ فإن ذلك إن يكن حقًّا فلن
"
7,snippet_same_author_diff_doc_dev_in,Hindawi_22,16416838,"ووَقَفَت عند باب الدار طفلة متهللة الوجه كأنها ملاك يسبح في السماء، تفتح ذِراعَيْها لجدها الشيخ الذي كان يميل أمامها ليرفعها بين ذِراعَيْه. عند ذلك فقط هَجَمَت عليَّ ذكرى المنظر القديم الذي رأيته من قبلُ، وتذكرت تلك الأطلال المتهدمة والكوخ
"
7,snippet_diff_author_same_corpus_dev_out,Hindawi_107,60626970,"أولًا: وهو أهم ما رمت إليه الرواية أن المرأة والرجل يشتركان في الإثم، والرجل غالبًا هو الذي يغوي المرأة، ويجرها إلى الإثم، ولكن الهيئة الاجتماعية تعاقب المرأة وحدها عقابًا أبديًّا قاسيًا، وتسامح الرجل تمام المسامحة فلماذا يسامح؟
ليس الغرض من
"
7,snippet_same_author_diff_doc_dev_out,Hindawi_22,60929519,"فقال في نفسه: ألم أفكر في ذلك حقًّا؟
ثم قال لها باسمًا: ستبحث لي علية عن زوجة ترضاها.
فقالت الأم في نغمة عتاب: أتخطب لك دوني؟ وهل تعرفك علية أو غيرها كما أعرف ابني؟
فقام فؤاد فقبَّل رأسها ويديها قائلًا:
"
7,snippet_diff_author_diff_corpus_dev_in,Gumar_425,00510,"هـــنــآدي & بــآســل
فرت هآربه من العيون التي تلآحقهآ ... رمت نفسهآ على الكنبه بقوه وارتفع صوت بكآهآ منظر فرح وهي تعآنق أبوه ألمهآ وجدد أحزآنهآ أقتربت لحظة رحيلهآ عن حضنهآ
لحقتهآ روآن وشوق .. رفعت راسهآ وصرخت : لآآآ
"
7,snippet_same_author_same_doc,Hindawi_22,68024613,"ثم نفضت القطعة الصفراء وداستها، فلوَّنت الطنفسة الثمينة التي تحتها ببقعةٍ صفراء. ورنَّتْ في سمعيهما في تلك اللحظة صيحاتُ الناس في الفناء واسم ذي يَزَن يتردد فيها. فقالت رَيْحانة: اذهب إليهم يا سيف. اذهب يا ولدي إلى شعبك الذي يَدِين
"
7,snippet_diff_author_diff_corpus_dev_out,Gumar_435,00533,"العنود:لا تقول لإخواني الله يخليك
مصعب:انا ما راح أقول غير انسي السالفه هذي وحلا رشحتك لي وآنا الصراحه انعجبت فيك كثير من كلام حلا عنك وانعجبت أكثر لما عرفت انك حولتي منازل علشان تديرين أبوك وتنتبهين عليه واللي يسوي كذا
"
5,main,Hindawi_12,83579057,"•••
الشعر إذن في صميمه غناء، لحن يعيد للعالم انسجامه وتوازنه، صياغةٌ جديدة لمصيره ومعناه، لأخلاقه وقوانينه، لشريعته وسياسته. هذا هو المثل الذي جاهد الشعراء في كل العصور لتحقيقه. والأسطورة الإغريقية القديمة التي تُروى في هذا المعنى غير بعيدة عن
"
5,snippet_diff_author_diff_corpus_dev_out,Gumar_12,00016,"فواز: شكلي بروح لبدور الحين..
ماجد: على طول مشا الله..
فواز: امزح معك بخليها بكره..
ماجد حط ايده على كتف فواز: ترى مو لازم تتغير اهم شي سعادتها اوكي..
فواز: وانت صادق...
&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&& &&&&&&&&
مشاري: اقول عيال خلونا نطلع مع
"
5,snippet_same_author_diff_doc_dev_in,Hindawi_12,86206252,"ألا لا تلوماني، كفَى اللوم ما بيا
فما لكما في اللوم خيرٌ ولا ليا
ألم تعلما أن الملامة نفعُها
قليل، وما لومي أخي من شماليا؟
فيا راكبًا إما عرضْتَ فبلغن
نداماي من نجران ألا تلاقيا
جزى الله قومي بالكلاب ملامة
"
5,snippet_diff_author_diff_corpus_dev_in,Gumar_496,00603,"والا هي داريه واثقه انها ماتقدر توقف قبالي..
لآفي الجمال.ز ولآفي شي ثاني ..تقدر تنافسني فيه..
وش له ها الثقه الزايدهـ...
الا هي شايفه الاوكيه منك ولو بنظرهـ..
انا الي العب الناس في ميداني..
تجيني هي تبي تطردني من مكاني..!
"
5,snippet_same_author_diff_doc_dev_out,Hindawi_12,14904926,"اشتهر بكتابة التمثيلية الإذاعية حتى لتعدُّ تمثيليته «أحلام» (١٩٥٣م) بداية عصرٍ مزدهر للأدب الإذاعي في ألمانيا، أضاف إليه إمكانياتٍ صوتيةً جديدة وخلع عليه روحًا شاعريةً مؤثرة وعالج مشكلات العصر ومآسيه بطريقة التزاوج بين الحلم والواقع، بحيث يبدو الواقع المؤلم كأنه
"
5,snippet_same_author_same_doc,Hindawi_12,83579057,"الشعراء الملمونون تفيرلين (ومن بين الَّذِين كتب عنهم رامبو ومالارميه).
١٨٨٥م
وفاة فيكتور هيجو في باريس.
١٨٨٥م
مولد ازرا باوند في هيلي (بالولايات المتحدة الأمريكية).
١٨٨٦م
مولد جوتفريد بن في مانسفلد.
١٨٨٧م
ظهور «الأشعار» لمالارميه (بدأت كتابتها منذ سنة ١٨٦٢م).
"
5,snippet_diff_author_same_corpus_dev_out,Hindawi_107,60626970,"أجل، هذا هو قضاء الطبيعة: الطبيعة تسوِّغ لك أن تفعل كل ما فيه مصلحة، أو لذة لك من غير التفات إلى ما يؤول إليه فعلك من الأذى لسواك؟
ولكن الشريعة مدنية أو أدبية جُعلت لمقاومة الطبيعة، ولوضع حد لحرية الإنسان،
"
5,snippet_diff_author_same_corpus_dev_in,Hindawi_22,68024613,"لم يكن بين الحرائر من هن أعنف منهما حرية. خَيْلاء التي هربت من أن تكون ملكة لتحفظ على نفسها اختيار المرأة الحرة، وطليبة التي وقفت وحدَها أمام العالم كله منذ كانت طفلة، تتحدى وتحقد وتعنف وتدافع وتسخر، والتي طعنت بالخنجر
"
11,main,Hindawi_37,86496931,"قال لي إنه يستطيع أن يحدثني عن مستقبلي، وحظي في الدنيا والآخرة إذا أردتُ، وقال إن مختار علي عرف أن نهايته هي شجرة الموت من بين صفحات هذا الكتاب، وسألني سؤالًا مباغتًا: وين دهب «ذهب» الأم؟
قلتُ له ببراءة: سرقه
"
11,snippet_same_author_diff_doc_dev_in,Hindawi_37,26020959,"ارحل …!
•••
الساعة تشير إلى العاشرة مساءً، وهو سيتصرف ببرود وثقة تمامًا كما كان الصادق الكدراوي.
بثقة/ببرودة.
ببرودة/بثقة.
كان يحمل متعلقاته على ظهره، ينتعل حذاءه الكولمان القوي، ببرود/بثقة: سنيلا سآخذها معي، أنا رسول نجاتها الاستثنائي، وسوف تذهب معي، وحينها
"
11,snippet_diff_author_same_corpus_dev_in,Hindawi_1,94868139,"ارتعد قلبه على الرغم من أنه لم يفهم للكلام معنًى، لكنها كانت لغة الموت على أي حال. واشتد به العذاب المتوقع حتى أوشك أن يصيح بهم أن اقتلوني، ولكنه لم يفعل. وفجأة هوى الجوال إلى الأرض فشهق وارتطم رأسه بالأرض
"
11,snippet_diff_author_diff_corpus_dev_out,Gumar_44,00570,"فهد : خلاص يالولوه انا تغيرت متى تحنين علي وعلى طفلي وطفلك .. حرام تحرميني منه وتعذبين نفسك عطيني فرصه ثانيه وش بتخسرين ..!.
لولوه بعنف : بالاول خسرت شرفي واهانتي وكرامتي .. تبغاني اعطيك فرصه ثانيه علشان تذبحني وتذبح
"
